========================================
 Exported from Brekel Pro Face 2 v2.23
========================================
File format version:		1.0
Machinename:				ssc-6430c
Licensed to:				 Erin Heerey
Export date/time:			12/04/2017 15:38:13
Number of frames:			10327

==========
 Face: 1
==========
timestamp	isTracked	bodyId	neckPosX	neckPosY	neckPosZ	neckRotX	neckRotY	neckRotZ	headPosX	headPosY	headPosZ	headRotX	headRotY	headRotZ	Brow_Up_L	Brow_Up_R	Brow_Down_L	Brow_Down_R	Eye_Closed_L	Eye_Closed_R	Cheek_Puffed_L	Cheek_Puffed_R	Lips_Pucker	Lips_Stretch_L	Lips_Stretch_R	Lip_Lower_Down_L	Lip_Lower_Down_R	Smile_L	Smile_R	Frown_L	Frown_R	Jaw_L	Jaw_R	Jaw_Open
34.00000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.03333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.06667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.10000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.13334	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.16667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.20000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.23333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.26667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.30000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.33333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.36666	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.40000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.43333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.46667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.50000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.53333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.56667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.60000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.63334	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.66667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.70000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.73333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.76667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.80000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.83333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.86666	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.90000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.93333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
34.96667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.00000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.03333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.06667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.10000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.13334	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.16667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.20000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.23333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.26667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.30000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.33333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.36666	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.40000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.43333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.46667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.50000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.53333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.56667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.60000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.63334	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.66667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.70000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.73333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.76667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.80000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.83333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.86666	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.90000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.93333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
35.96667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.00000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.03333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.06667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.10000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.13334	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.16667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.20000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.23333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.26667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.30000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.33333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.36666	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.40000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.43333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.46667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.50000	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.53333	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
36.56667	1	4	1.88369	37.70745	-80.22124	-3.75370	-0.35686	2.43487	0.48013	11.69476	3.35310	1.11415	1.30133	-1.64880	3.66662	3.55645	1.18080	0.85970	1.34606	1.59598	1.72593	1.51440	43.89209	24.12710	24.37049	1.95524	2.17652	5.48554	6.01318	4.04508	6.14317	0.00015	4.25476	4.04271	
